Time (UTC),Open,High,Low,Close,Volume 
2015.04.10 01:00:00,120.492,120.624,120.448,120.52,10755.59
2015.04.10 05:00:00,120.52,120.609,120.219,120.276,20069.51
2015.04.10 09:00:00,120.277,120.477,120.22,120.252,23188.66
2015.04.10 13:00:00,120.251,120.316,120.06,120.231,23142.6
2015.04.10 17:00:00,120.231,120.339,120.13,120.212,9038.76
2015.04.12 21:00:00,120.356,120.356,120.1,120.197,7712.65
2015.04.13 01:00:00,120.198,120.506,120.159,120.499,12843.04
2015.04.13 05:00:00,120.5,120.822,120.336,120.789,18753.61
2015.04.13 09:00:00,120.79,120.847,119.722,120.151,26670.23
2015.04.13 13:00:00,120.147,120.43,119.924,120.237,24871.99
2015.04.13 17:00:00,120.237,120.24,120.025,120.144,10128.08
2015.04.13 21:00:00,120.145,120.185,119.797,119.841,10635.58
2015.04.14 01:00:00,119.839,119.979,119.745,119.925,13596.09
2015.04.14 05:00:00,119.924,119.938,119.633,119.752,21699.26
2015.04.14 09:00:00,119.752,120.122,119.477,119.606,25642.18
2015.04.14 13:00:00,119.6,119.604,119.074,119.341,31720.52
2015.04.14 17:00:00,119.348,119.488,119.279,119.398,10765.95
2015.04.14 21:00:00,119.395,119.628,119.345,119.605,9342.85
2015.04.15 01:00:00,119.606,119.748,119.552,119.618,10508.75
2015.04.15 05:00:00,119.618,119.719,119.467,119.549,18365.31
2015.04.15 09:00:00,119.549,119.637,119.344,119.465,22250.46
2015.04.15 13:00:00,119.466,119.535,119.109,119.117,25798.97
2015.04.15 17:00:00,119.119,119.234,118.794,119.145,17522.05
2015.04.15 21:00:00,119.145,119.205,118.899,118.979,11932.4
2015.04.16 01:00:00,118.979,119.33,118.798,119.292,16843
2015.04.16 05:00:00,119.292,119.473,119.255,119.283,20459.12
2015.04.16 09:00:00,119.283,119.301,118.921,119.087,26202.59
2015.04.16 13:00:00,119.088,119.435,119.024,119.259,22896.87
2015.04.16 17:00:00,119.259,119.26,118.825,119.029,15147.17
2015.04.16 21:00:00,119.029,119.087,118.893,118.979,9267.12
2015.04.17 01:00:00,118.978,119.141,118.935,118.978,10405.65
2015.04.17 05:00:00,118.977,119.071,118.728,118.869,21362.11
2015.04.17 09:00:00,118.87,119.267,118.571,119.185,31633.96
2015.04.17 13:00:00,119.187,119.25,118.922,118.95,31576.14
2015.04.17 17:00:00,118.95,118.969,118.74,118.951,12516.85
2015.04.19 21:00:00,119.018,119.04,118.767,118.963,9958.21
2015.04.20 01:00:00,118.963,118.987,118.779,118.809,12241.39
2015.04.20 05:00:00,118.809,118.846,118.531,118.808,21594.79
2015.04.20 09:00:00,118.808,119.139,118.797,118.997,22012.71
2015.04.20 13:00:00,118.995,119.398,118.981,119.384,24039.49
2015.04.20 17:00:00,119.386,119.438,119.178,119.199,10176.8
2015.04.20 21:00:00,119.2,119.43,119.181,119.319,10521.41
2015.04.21 01:00:00,119.319,119.505,119.319,119.421,12427.38
2015.04.21 05:00:00,119.422,119.802,119.419,119.611,26226.3
2015.04.21 09:00:00,119.611,119.619,119.31,119.429,21759.95
2015.04.21 13:00:00,119.43,119.835,119.43,119.545,32360.84
2015.04.21 17:00:00,119.545,119.733,119.545,119.68,12657.52
2015.04.21 21:00:00,119.684,119.787,119.594,119.71,12299.79
2015.04.22 01:00:00,119.71,119.745,119.519,119.548,13328.85
2015.04.22 05:00:00,119.548,119.659,119.418,119.462,28010.65
2015.04.22 09:00:00,119.461,119.676,119.35,119.656,28436.46
2015.04.22 13:00:00,119.656,119.963,119.656,119.89,29320.92
2015.04.22 17:00:00,119.89,119.945,119.806,119.92,7485.6
2015.04.22 21:00:00,119.924,120.096,119.904,120.039,11015.08
2015.04.23 01:00:00,120.039,120.072,119.7,119.75,14742.42
2015.04.23 05:00:00,119.749,119.977,119.672,119.969,28443.03
2015.04.23 09:00:00,119.97,120.091,119.907,119.974,27706.07
2015.04.23 13:00:00,119.974,120.044,119.576,119.711,30775.28
2015.04.23 17:00:00,119.712,119.717,119.428,119.588,15665.37
2015.04.23 21:00:00,119.588,119.663,119.443,119.48,10946.14
2015.04.24 01:00:00,119.478,119.634,119.444,119.512,12686.78
2015.04.24 05:00:00,119.512,119.608,119.156,119.492,27882.77
2015.04.24 09:00:00,119.494,119.594,119.242,119.301,25170.04
2015.04.24 13:00:00,119.303,119.305,118.872,119.046,31192.18
2015.04.24 17:00:00,119.045,119.058,118.832,119.008,11548.31
2015.04.26 21:00:00,118.921,119.001,118.777,118.952,9324.53
2015.04.27 01:00:00,118.953,119.086,118.863,119.057,11396.09
2015.04.27 05:00:00,119.056,119.282,118.912,119.188,20787.44
2015.04.27 09:00:00,119.189,119.434,119.11,119.375,20432.67
2015.04.27 13:00:00,119.377,119.436,118.905,118.94,26265.8
2015.04.27 17:00:00,118.941,119.139,118.917,119.035,11076.27
2015.04.27 21:00:00,119.035,119.191,119.028,119.147,9848.34
2015.04.28 01:00:00,119.147,119.2,119.032,119.11,10487.82
2015.04.28 05:00:00,119.108,119.131,118.961,119.035,21358.87
2015.04.28 09:00:00,119.036,119.133,118.824,119.037,24598.57
2015.04.28 13:00:00,119.037,119.108,118.778,118.936,28774.08
2015.04.28 17:00:00,118.937,118.967,118.838,118.86,11481.37
2015.04.28 21:00:00,118.863,118.908,118.757,118.787,7577.86
2015.04.29 01:00:00,118.787,118.887,118.784,118.86,6700.97
2015.04.29 05:00:00,118.859,119.196,118.819,119.182,17443.55
2015.04.29 09:00:00,119.182,119.363,118.892,119.207,28105.25
2015.04.29 13:00:00,119.207,119.252,118.623,118.716,38618.28
2015.04.29 17:00:00,118.716,119.115,118.611,119.032,23400.73
2015.04.29 21:00:00,119.033,119.169,118.908,118.997,11473.83
2015.04.30 01:00:00,118.997,118.999,118.545,118.64,20507.28
2015.04.30 05:00:00,118.641,119.067,118.5,118.89,29901.53
2015.04.30 09:00:00,118.89,119.322,118.813,119.31,27199.29
2015.04.30 13:00:00,119.31,119.898,119.297,119.651,35925.73
2015.04.30 17:00:00,119.65,119.678,119.266,119.382,17741.14
2015.04.30 21:00:00,119.383,119.711,119.37,119.672,9403.84
2015.05.01 01:00:00,119.671,119.754,119.562,119.644,9349.8
2015.05.01 05:00:00,119.645,119.861,119.618,119.796,15785.99
2015.05.01 09:00:00,119.797,119.935,119.702,119.92,15617.3
2015.05.01 13:00:00,119.921,120.29,119.786,120.277,26232.44
2015.05.01 17:00:00,120.274,120.29,120.101,120.248,7985.14
2015.05.03 21:00:00,120.254,120.269,120.102,120.168,5561.17
2015.05.04 01:00:00,120.168,120.169,120.003,120.087,6742.41
2015.05.04 05:00:00,120.087,120.208,119.999,120.117,13449.88
2015.05.04 09:00:00,120.118,120.277,120.099,120.105,15825.36
2015.05.04 13:00:00,120.106,120.272,120.05,120.155,19158.97
2015.05.04 17:00:00,120.157,120.189,120.065,120.163,8844.75
2015.05.04 21:00:00,120.164,120.171,120.096,120.15,5312.37
